total_points,now_cost,indexes
861,346,"[42, 343, 40, 150, 1079]"
862,348,"[504, 80, 40, 150, 1248]"
870,349,"[147, 343, 40, 150, 1114]"
872,350,"[42, 343, 40, 150, 1114]"
875,352,"[80, 147, 40, 150, 1232]"
877,353,"[80, 147, 40, 150, 1248]"
879,354,"[80, 42, 40, 150, 1248]"
881,355,"[147, 40, 150, 172, 251]"
887,356,"[147, 42, 40, 150, 1232]"
889,357,"[147, 42, 40, 150, 1248]"
891,358,"[80, 343, 40, 150, 1232]"
893,359,"[80, 343, 40, 150, 1248]"
901,361,"[147, 343, 40, 150, 1232]"
903,362,"[147, 343, 40, 150, 1248]"
905,363,"[42, 343, 40, 150, 1248]"
906,365,"[42, 40, 150, 172, 1079]"
907,367,"[80, 343, 40, 172, 1232]"
915,368,"[147, 40, 150, 172, 1114]"
917,369,"[42, 40, 150, 172, 1114]"
920,370,"[343, 40, 150, 172, 1079]"
921,372,"[42, 343, 40, 172, 1248]"
931,374,"[343, 40, 150, 172, 1114]"
933,376,"[504, 40, 150, 172, 1248]"
936,377,"[80, 40, 150, 172, 1232]"
938,378,"[80, 40, 150, 172, 1248]"
946,380,"[147, 40, 150, 172, 1232]"
948,381,"[147, 40, 150, 172, 1248]"
950,382,"[42, 40, 150, 172, 1248]"
951,385,"[343, 40, 150, 172, 1225]"
962,386,"[343, 40, 150, 172, 1232]"
964,387,"[343, 40, 150, 172, 1248]"
967,394,"[40, 393, 150, 172, 1225]"
978,395,"[40, 393, 150, 172, 1232]"
980,396,"[40, 393, 150, 172, 1248]"
982,400,"[40, 150, 465, 172, 1248]"
987,406,"[147, 40, 150, 1079, 1114]"
989,407,"[42, 40, 150, 1079, 1114]"
990,408,"[147, 40, 150, 979, 1232]"
995,409,"[147, 40, 150, 251, 1232]"
997,410,"[147, 40, 150, 251, 1248]"
999,411,"[147, 40, 150, 1001, 1248]"
1003,412,"[343, 40, 150, 1079, 1114]"
1006,414,"[343, 40, 150, 979, 1232]"
1011,415,"[343, 40, 150, 251, 1232]"
1013,416,"[343, 40, 150, 251, 1248]"
1015,417,"[343, 40, 150, 1001, 1248]"
1018,418,"[147, 40, 150, 1079, 1232]"
1020,419,"[147, 40, 150, 1079, 1248]"
1022,420,"[42, 40, 150, 1079, 1248]"
1029,422,"[147, 40, 150, 1114, 1232]"
1031,423,"[147, 40, 150, 1114, 1248]"
1034,424,"[343, 40, 150, 1079, 1232]"
1036,425,"[343, 40, 150, 1079, 1248]"
1045,428,"[343, 40, 150, 1114, 1232]"
1047,429,"[343, 40, 150, 1114, 1248]"
1048,431,"[40, 150, 172, 1079, 1114]"
1052,432,"[80, 40, 150, 1232, 1248]"
1056,434,"[40, 150, 172, 251, 1232]"
1062,435,"[147, 40, 150, 1232, 1248]"
1064,436,"[42, 40, 150, 1232, 1248]"
1065,439,"[343, 40, 150, 1225, 1232]"
1067,440,"[343, 40, 150, 1225, 1248]"
1078,441,"[343, 40, 150, 1232, 1248]"
1079,443,"[40, 150, 172, 1079, 1232]"
1081,444,"[40, 150, 172, 1079, 1248]"
1090,447,"[40, 150, 172, 1114, 1232]"
1092,448,"[40, 150, 172, 1114, 1248]"
1094,450,"[343, 40, 172, 1232, 1248]"
1096,454,"[40, 150, 465, 1232, 1248]"
1097,457,"[40, 393, 172, 1225, 1232]"
1110,458,"[40, 150, 172, 1225, 1232]"
1112,459,"[40, 150, 172, 1225, 1248]"
1123,460,"[40, 150, 172, 1232, 1248]"
1128,472,"[40, 150, 251, 1079, 1232]"
1130,473,"[40, 150, 251, 1079, 1248]"
1132,474,"[40, 150, 1001, 1079, 1248]"
1134,475,"[40, 150, 979, 1114, 1232]"
1139,476,"[40, 150, 251, 1114, 1232]"
1141,477,"[40, 150, 251, 1114, 1248]"
1143,478,"[40, 150, 1001, 1114, 1248]"
1146,480,"[40, 150, 1064, 1079, 1232]"
1148,481,"[40, 150, 1064, 1079, 1248]"
1150,482,"[147, 40, 1079, 1232, 1248]"
1152,483,"[42, 40, 1079, 1232, 1248]"
1157,484,"[40, 150, 1064, 1114, 1232]"
1162,485,"[40, 150, 1079, 1114, 1232]"
1164,486,"[40, 150, 1079, 1114, 1248]"
1167,488,"[40, 150, 979, 1232, 1248]"
1172,489,"[40, 150, 251, 1232, 1248]"
1174,490,"[40, 150, 1001, 1232, 1248]"
1177,492,"[343, 40, 1114, 1232, 1248]"
1178,494,"[40, 172, 1079, 1114, 1232]"
1180,495,"[40, 172, 1079, 1114, 1248]"
1182,496,"[40, 150, 1079, 1225, 1232]"
1190,497,"[40, 150, 1064, 1232, 1248]"
1195,498,"[40, 150, 1079, 1232, 1248]"
1206,502,"[40, 150, 1114, 1232, 1248]"
1208,506,"[343, 40, 1232, 1248, 1259]"
1211,507,"[40, 172, 1079, 1232, 1248]"
1222,511,"[40, 172, 1114, 1232, 1248]"
1226,513,"[40, 150, 1225, 1232, 1248]"
1235,515,"[40, 150, 1232, 1248, 1247]"
1237,516,"[40, 150, 1232, 1248, 1259]"
1242,522,"[40, 172, 1225, 1232, 1248]"
1251,524,"[40, 172, 1232, 1248, 1247]"
1253,525,"[40, 172, 1232, 1248, 1259]"
1255,535,"[40, 979, 1079, 1232, 1248]"
1260,536,"[40, 251, 1079, 1232, 1248]"
1262,537,"[40, 1001, 1079, 1232, 1248]"
1266,539,"[40, 979, 1114, 1232, 1248]"
1271,540,"[40, 251, 1114, 1232, 1248]"
1273,541,"[40, 1001, 1114, 1232, 1248]"
1278,544,"[40, 1064, 1079, 1232, 1248]"
1281,547,"[40, 1079, 1114, 1225, 1232]"
1289,548,"[40, 1064, 1114, 1232, 1248]"
1294,549,"[40, 1079, 1114, 1232, 1248]"
1295,552,"[40, 979, 1232, 1248, 1247]"
1300,553,"[40, 251, 1232, 1248, 1247]"
1302,554,"[40, 251, 1232, 1248, 1259]"
1304,555,"[40, 1001, 1232, 1248, 1259]"
1305,556,"[40, 1114, 1149, 1232, 1248]"
1309,559,"[40, 1064, 1225, 1232, 1248]"
1314,560,"[40, 1079, 1225, 1232, 1248]"
1318,561,"[40, 1064, 1232, 1248, 1247]"
1323,562,"[40, 1079, 1232, 1248, 1247]"
1325,563,"[40, 1079, 1232, 1248, 1259]"
1334,566,"[40, 1114, 1232, 1248, 1247]"
1336,567,"[40, 1114, 1232, 1248, 1259]"
1354,577,"[40, 1225, 1232, 1248, 1247]"
1356,578,"[40, 1225, 1232, 1248, 1259]"
1365,580,"[40, 1232, 1248, 1247, 1259]"
1366,582,"[40, 1232, 1248, 1259, 1268]"
1367,592,"[172, 1232, 1248, 1259, 1268]"
1368,600,"[979, 1079, 1232, 1248, 1247]"
1373,601,"[251, 1079, 1232, 1248, 1247]"
1375,602,"[251, 1079, 1232, 1248, 1259]"
1377,603,"[1001, 1079, 1232, 1248, 1259]"
1379,604,"[979, 1114, 1232, 1248, 1247]"
1384,605,"[251, 1114, 1232, 1248, 1247]"
1386,606,"[251, 1114, 1232, 1248, 1259]"
1388,607,"[1001, 1114, 1232, 1248, 1259]"
1391,609,"[1064, 1079, 1232, 1248, 1247]"
1393,610,"[1064, 1079, 1232, 1248, 1259]"
1398,612,"[1079, 1114, 1225, 1232, 1248]"
1402,613,"[1064, 1114, 1232, 1248, 1247]"
1407,614,"[1079, 1114, 1232, 1248, 1247]"
1409,615,"[1079, 1114, 1232, 1248, 1259]"
1410,618,"[979, 1232, 1248, 1247, 1259]"
1415,619,"[251, 1232, 1248, 1247, 1259]"
1417,620,"[1001, 1232, 1248, 1247, 1259]"
1418,621,"[1114, 1149, 1232, 1248, 1247]"
1420,622,"[1114, 1149, 1232, 1248, 1259]"
1422,624,"[1064, 1225, 1232, 1248, 1247]"
1427,625,"[1079, 1225, 1232, 1248, 1247]"
1429,626,"[1079, 1225, 1232, 1248, 1259]"
1433,627,"[1064, 1232, 1248, 1247, 1259]"
1438,628,"[1079, 1232, 1248, 1247, 1259]"
1440,630,"[1114, 1225, 1232, 1248, 1259]"
1449,632,"[1114, 1232, 1248, 1247, 1259]"
1450,634,"[1114, 1232, 1248, 1259, 1268]"
1451,641,"[1225, 1221, 1232, 1248, 1259]"
1469,643,"[1225, 1232, 1248, 1247, 1259]"
1470,645,"[1225, 1232, 1248, 1259, 1268]"
1479,647,"[1232, 1248, 1247, 1259, 1268]"
