total_points,now_cost,indexes
17,121,"[610, 611, 146]"
57,122,"[610, 611, 339]"
72,123,"[610, 146, 339]"
108,124,"[610, 611, 504]"
126,125,"[610, 339, 323]"
163,126,"[610, 339, 504]"
177,127,"[610, 323, 504]"
210,128,"[339, 410, 504]"
230,129,"[339, 323, 504]"
251,130,"[339, 504, 340]"
265,131,"[323, 504, 340]"
272,132,"[339, 504, 80]"
286,133,"[323, 504, 80]"
307,134,"[504, 340, 80]"
313,136,"[504, 80, 459]"
317,137,"[504, 340, 147]"
319,138,"[504, 340, 42]"
338,139,"[504, 80, 147]"
340,140,"[504, 80, 42]"
343,142,"[504, 147, 126]"
350,143,"[504, 147, 42]"
355,145,"[80, 147, 42]"
364,148,"[504, 147, 343]"
366,149,"[504, 42, 343]"
369,150,"[80, 147, 343]"
371,151,"[80, 42, 343]"
377,152,"[504, 340, 40]"
398,154,"[504, 80, 40]"
408,157,"[504, 147, 40]"
410,158,"[504, 42, 40]"
413,159,"[80, 147, 40]"
415,160,"[80, 42, 40]"
418,162,"[147, 126, 40]"
425,163,"[147, 42, 40]"
429,165,"[80, 343, 40]"
439,168,"[147, 343, 40]"
441,169,"[42, 343, 40]"
453,173,"[504, 40, 150]"
458,175,"[80, 40, 150]"
468,178,"[147, 40, 150]"
470,179,"[42, 40, 150]"
471,183,"[343, 40, 393]"
484,184,"[343, 40, 150]"
486,188,"[42, 40, 172]"
500,193,"[343, 40, 172]"
502,197,"[40, 150, 465]"
516,202,"[40, 393, 172]"
529,203,"[40, 150, 172]"
533,216,"[147, 40, 251]"
535,217,"[42, 40, 251]"
549,222,"[343, 40, 251]"
556,229,"[343, 40, 122]"
565,231,"[40, 393, 251]"
578,232,"[40, 150, 251]"
585,239,"[40, 150, 122]"
594,241,"[40, 172, 251]"
601,248,"[40, 172, 122]"
606,261,"[40, 150, 253]"
622,270,"[40, 172, 253]"
650,277,"[40, 251, 122]"
651,287,"[172, 251, 122]"
653,291,"[40, 122, 270]"
671,299,"[40, 251, 253]"
678,306,"[40, 122, 253]"
679,316,"[172, 122, 253]"
703,330,"[251, 122, 270]"
728,345,"[251, 122, 253]"
731,359,"[122, 270, 253]"
